recording_id,speaker,audio_path,y_true,n_segments,split,PC1,PC2,class_name
p231__p231_006_mic1,p231,VOiCES_devkit\source-16k\p231\p231_006_mic1.wav,1,2,train,-0.6416669,-0.020842105,allow
p231__p231_007_mic1,p231,VOiCES_devkit\source-16k\p231\p231_007_mic1.wav,1,1,train,-0.6608769,-0.028559834,allow
p231__p231_010_mic1,p231,VOiCES_devkit\source-16k\p231\p231_010_mic1.wav,1,1,train,-0.6623035,-0.054226905,allow
p231__p231_015_mic1,p231,VOiCES_devkit\source-16k\p231\p231_015_mic1.wav,1,2,train,-0.6463085,-0.012202203,allow
p231__p231_016_mic1,p231,VOiCES_devkit\source-16k\p231\p231_016_mic1.wav,1,2,train,-0.62084526,0.0022076368,allow
p231__p231_018_mic1,p231,VOiCES_devkit\source-16k\p231\p231_018_mic1.wav,1,2,train,-0.6503926,-0.017569005,allow
p231__p231_019_mic1,p231,VOiCES_devkit\source-16k\p231\p231_019_mic1.wav,1,3,train,-0.59807813,-0.10818991,allow
p231__p231_023_mic1,p231,VOiCES_devkit\source-16k\p231\p231_023_mic1.wav,1,3,train,-0.6284601,0.04179108,allow
p231__p231_024_mic1,p231,VOiCES_devkit\source-16k\p231\p231_024_mic1.wav,1,2,train,-0.6277171,0.030914038,allow
p231__p231_025_mic1,p231,VOiCES_devkit\source-16k\p231\p231_025_mic1.wav,1,1,train,-0.6334165,0.04308924,allow
p231__p231_027_mic1,p231,VOiCES_devkit\source-16k\p231\p231_027_mic1.wav,1,1,train,-0.66457987,-0.062299177,allow
p231__p231_028_mic1,p231,VOiCES_devkit\source-16k\p231\p231_028_mic1.wav,1,1,train,-0.66424465,-0.074839845,allow
p231__p231_029_mic1,p231,VOiCES_devkit\source-16k\p231\p231_029_mic1.wav,1,1,train,-0.66612744,-0.060118526,allow
p231__p231_031_mic1,p231,VOiCES_devkit\source-16k\p231\p231_031_mic1.wav,1,1,train,-0.6651672,-0.05923137,allow
p231__p231_033_mic1,p231,VOiCES_devkit\source-16k\p231\p231_033_mic1.wav,1,1,train,-0.6460538,-0.074701324,allow
p231__p231_035_mic1,p231,VOiCES_devkit\source-16k\p231\p231_035_mic1.wav,1,1,train,-0.6648269,-0.057482496,allow
p231__p231_037_mic1,p231,VOiCES_devkit\source-16k\p231\p231_037_mic1.wav,1,1,train,-0.66475433,-0.06487504,allow
p231__p231_038_mic1,p231,VOiCES_devkit\source-16k\p231\p231_038_mic1.wav,1,1,train,-0.64944655,-0.042269588,allow
p231__p231_043_mic1,p231,VOiCES_devkit\source-16k\p231\p231_043_mic1.wav,1,1,train,-0.66261965,-0.04692988,allow
p231__p231_044_mic1,p231,VOiCES_devkit\source-16k\p231\p231_044_mic1.wav,1,1,train,-0.6646482,-0.0545734,allow
p231__p231_046_mic1,p231,VOiCES_devkit\source-16k\p231\p231_046_mic1.wav,1,1,train,-0.664287,-0.06403834,allow
p231__p231_047_mic1,p231,VOiCES_devkit\source-16k\p231\p231_047_mic1.wav,1,1,train,-0.6458866,-0.09130627,allow
p231__p231_048_mic1,p231,VOiCES_devkit\source-16k\p231\p231_048_mic1.wav,1,1,train,-0.66462845,-0.06711617,allow
p231__p231_050_mic1,p231,VOiCES_devkit\source-16k\p231\p231_050_mic1.wav,1,1,train,-0.659997,-0.09769328,allow
p231__p231_051_mic1,p231,VOiCES_devkit\source-16k\p231\p231_051_mic1.wav,1,1,train,-0.66537297,-0.08077972,allow
p231__p231_052_mic1,p231,VOiCES_devkit\source-16k\p231\p231_052_mic1.wav,1,1,train,-0.6633184,-0.110173404,allow
p231__p231_057_mic1,p231,VOiCES_devkit\source-16k\p231\p231_057_mic1.wav,1,1,train,-0.66422313,-0.050347358,allow
p231__p231_064_mic1,p231,VOiCES_devkit\source-16k\p231\p231_064_mic1.wav,1,1,train,-0.66651714,-0.10008061,allow
p231__p231_066_mic1,p231,VOiCES_devkit\source-16k\p231\p231_066_mic1.wav,1,1,train,-0.6313238,-0.11043942,allow
p231__p231_070_mic1,p231,VOiCES_devkit\source-16k\p231\p231_070_mic1.wav,1,1,train,-0.6655972,-0.061634555,allow
p231__p231_073_mic1,p231,VOiCES_devkit\source-16k\p231\p231_073_mic1.wav,1,1,train,-0.66368777,-0.0686463,allow
p231__p231_074_mic1,p231,VOiCES_devkit\source-16k\p231\p231_074_mic1.wav,1,1,train,-0.5686077,-0.074664935,allow
p231__p231_076_mic1,p231,VOiCES_devkit\source-16k\p231\p231_076_mic1.wav,1,1,train,-0.66462797,-0.068554595,allow
p231__p231_078_mic1,p231,VOiCES_devkit\source-16k\p231\p231_078_mic1.wav,1,1,train,-0.6552346,-0.022189975,allow
p232__p232_002_mic1,p232,VOiCES_devkit\source-16k\p232\p232_002_mic1.wav,1,1,train,-0.6556435,-0.04135847,allow
p232__p232_006_mic1,p232,VOiCES_devkit\source-16k\p232\p232_006_mic1.wav,1,2,train,-0.6054088,0.030893505,allow
p232__p232_007_mic1,p232,VOiCES_devkit\source-16k\p232\p232_007_mic1.wav,1,2,train,-0.46896192,-0.15424898,allow
p232__p232_008_mic1,p232,VOiCES_devkit\source-16k\p232\p232_008_mic1.wav,1,2,train,-0.59402937,0.101700634,allow
p232__p232_010_mic1,p232,VOiCES_devkit\source-16k\p232\p232_010_mic1.wav,1,1,train,-0.6611959,-0.1124924,allow
p232__p232_011_mic1,p232,VOiCES_devkit\source-16k\p232\p232_011_mic1.wav,1,2,train,-0.53881323,0.10154691,allow
p232__p232_012_mic1,p232,VOiCES_devkit\source-16k\p232\p232_012_mic1.wav,1,2,train,-0.6145715,-0.058972478,allow
p232__p232_014_mic1,p232,VOiCES_devkit\source-16k\p232\p232_014_mic1.wav,1,2,train,-0.48953527,-0.10607743,allow
p232__p232_015_mic1,p232,VOiCES_devkit\source-16k\p232\p232_015_mic1.wav,1,2,train,-0.2125224,0.13339174,allow
p232__p232_016_mic1,p232,VOiCES_devkit\source-16k\p232\p232_016_mic1.wav,1,2,train,-0.63945264,0.018037766,allow
p232__p232_017_mic1,p232,VOiCES_devkit\source-16k\p232\p232_017_mic1.wav,1,1,train,-0.6661493,-0.069178894,allow
p232__p232_018_mic1,p232,VOiCES_devkit\source-16k\p232\p232_018_mic1.wav,1,2,train,-0.646203,-0.05573955,allow
p232__p232_019_mic1,p232,VOiCES_devkit\source-16k\p232\p232_019_mic1.wav,1,2,train,-0.62247294,0.058815062,allow
p232__p232_021_mic1,p232,VOiCES_devkit\source-16k\p232\p232_021_mic1.wav,1,3,train,-0.5917543,0.029465854,allow
p232__p232_023_mic1,p232,VOiCES_devkit\source-16k\p232\p232_023_mic1.wav,1,3,train,-0.58540773,0.10492045,allow
p232__p232_024_mic1,p232,VOiCES_devkit\source-16k\p232\p232_024_mic1.wav,1,2,train,-0.5464792,0.10562131,allow
p232__p232_028_mic1,p232,VOiCES_devkit\source-16k\p232\p232_028_mic1.wav,1,1,train,-0.65720576,-0.105035335,allow
p232__p232_029_mic1,p232,VOiCES_devkit\source-16k\p232\p232_029_mic1.wav,1,1,train,-0.6333843,0.04733181,allow
p232__p232_032_mic1,p232,VOiCES_devkit\source-16k\p232\p232_032_mic1.wav,1,1,train,-0.6545148,-0.01537177,allow
p232__p232_033_mic1,p232,VOiCES_devkit\source-16k\p232\p232_033_mic1.wav,1,1,train,-0.52072674,-0.2215681,allow
p232__p232_034_mic1,p232,VOiCES_devkit\source-16k\p232\p232_034_mic1.wav,1,1,train,-0.5917551,-0.20984986,allow
p232__p232_037_mic1,p232,VOiCES_devkit\source-16k\p232\p232_037_mic1.wav,1,1,train,-0.56132525,0.13912964,allow
p232__p232_038_mic1,p232,VOiCES_devkit\source-16k\p232\p232_038_mic1.wav,1,1,train,-0.6645259,-0.07469341,allow
p232__p232_040_mic1,p232,VOiCES_devkit\source-16k\p232\p232_040_mic1.wav,1,1,train,-0.61399174,-0.14131866,allow
p232__p232_042_mic1,p232,VOiCES_devkit\source-16k\p232\p232_042_mic1.wav,1,1,train,-0.66272986,-0.06008704,allow
p232__p232_043_mic1,p232,VOiCES_devkit\source-16k\p232\p232_043_mic1.wav,1,1,train,-0.6585985,-0.109135345,allow
p232__p232_045_mic1,p232,VOiCES_devkit\source-16k\p232\p232_045_mic1.wav,1,1,train,-0.513039,-0.22075237,allow
p232__p232_046_mic1,p232,VOiCES_devkit\source-16k\p232\p232_046_mic1.wav,1,1,train,-0.52346754,-0.270407,allow
p232__p232_047_mic1,p232,VOiCES_devkit\source-16k\p232\p232_047_mic1.wav,1,1,train,-0.6445076,-0.15467355,allow
p232__p232_048_mic1,p232,VOiCES_devkit\source-16k\p232\p232_048_mic1.wav,1,1,train,-0.6505721,-0.1353986,allow
p232__p232_051_mic1,p232,VOiCES_devkit\source-16k\p232\p232_051_mic1.wav,1,1,train,-0.39262694,-0.3156829,allow
p232__p232_052_mic1,p232,VOiCES_devkit\source-16k\p232\p232_052_mic1.wav,1,1,train,-0.6048114,-0.07138437,allow
sp0032__Lab41-SRI-VOiCES-src-sp0032-ch004137-sg0007,sp0032,VOiCES_devkit\source-16k\sp0032\Lab41-SRI-VOiCES-src-sp0032-ch004137-sg0007.wav,0,6,valid,0.6736273,-0.16351871,not_allow
sp0032__Lab41-SRI-VOiCES-src-sp0032-ch021625-sg0011,sp0032,VOiCES_devkit\source-16k\sp0032\Lab41-SRI-VOiCES-src-sp0032-ch021625-sg0011.wav,0,6,valid,0.6797931,-0.09462172,not_allow
sp0083__Lab41-SRI-VOiCES-src-sp0083-ch009960-sg0031,sp0083,VOiCES_devkit\source-16k\sp0083\Lab41-SRI-VOiCES-src-sp0083-ch009960-sg0031.wav,0,6,valid,0.5804653,0.01801002,not_allow
sp0083__Lab41-SRI-VOiCES-src-sp0083-ch009960-sg0042,sp0083,VOiCES_devkit\source-16k\sp0083\Lab41-SRI-VOiCES-src-sp0083-ch009960-sg0042.wav,0,6,valid,0.67507017,-0.10005681,not_allow
sp0208__Lab41-SRI-VOiCES-src-sp0208-ch126600-sg0025,sp0208,VOiCES_devkit\source-16k\sp0208\Lab41-SRI-VOiCES-src-sp0208-ch126600-sg0025.wav,0,5,valid,0.5414827,0.044787586,not_allow
sp0208__Lab41-SRI-VOiCES-src-sp0208-ch126851-sg0026,sp0208,VOiCES_devkit\source-16k\sp0208\Lab41-SRI-VOiCES-src-sp0208-ch126851-sg0026.wav,0,5,valid,0.42221886,0.24904424,not_allow
sp0240__Lab41-SRI-VOiCES-src-sp0240-ch144999-sg0010,sp0240,VOiCES_devkit\source-16k\sp0240\Lab41-SRI-VOiCES-src-sp0240-ch144999-sg0010.wav,0,6,valid,0.62342393,-0.037061095,not_allow
sp0240__Lab41-SRI-VOiCES-src-sp0240-ch160592-sg0016,sp0240,VOiCES_devkit\source-16k\sp0240\Lab41-SRI-VOiCES-src-sp0240-ch160592-sg0016.wav,0,6,valid,0.59686244,0.027573407,not_allow
sp0288__Lab41-SRI-VOiCES-src-sp0288-ch130994-sg0008,sp0288,VOiCES_devkit\source-16k\sp0288\Lab41-SRI-VOiCES-src-sp0288-ch130994-sg0008.wav,0,5,valid,0.53589064,0.163623,not_allow
sp0288__Lab41-SRI-VOiCES-src-sp0288-ch131220-sg0013,sp0288,VOiCES_devkit\source-16k\sp0288\Lab41-SRI-VOiCES-src-sp0288-ch131220-sg0013.wav,0,6,valid,0.60839736,-0.048140436,not_allow
sp0296__Lab41-SRI-VOiCES-src-sp0296-ch141721-sg0014,sp0296,VOiCES_devkit\source-16k\sp0296\Lab41-SRI-VOiCES-src-sp0296-ch141721-sg0014.wav,0,6,valid,0.54354537,0.041417062,not_allow
sp0296__Lab41-SRI-VOiCES-src-sp0296-ch142727-sg0007,sp0296,VOiCES_devkit\source-16k\sp0296\Lab41-SRI-VOiCES-src-sp0296-ch142727-sg0007.wav,0,6,valid,0.5413171,0.0074233413,not_allow
sp0307__Lab41-SRI-VOiCES-src-sp0307-ch127535-sg0005,sp0307,VOiCES_devkit\source-16k\sp0307\Lab41-SRI-VOiCES-src-sp0307-ch127535-sg0005.wav,0,6,valid,0.479367,0.042996198,not_allow
sp0307__Lab41-SRI-VOiCES-src-sp0307-ch127535-sg0042,sp0307,VOiCES_devkit\source-16k\sp0307\Lab41-SRI-VOiCES-src-sp0307-ch127535-sg0042.wav,0,5,valid,0.62580246,-0.09556951,not_allow
sp0337__Lab41-SRI-VOiCES-src-sp0337-ch123025-sg0033,sp0337,VOiCES_devkit\source-16k\sp0337\Lab41-SRI-VOiCES-src-sp0337-ch123025-sg0033.wav,0,6,valid,0.6779285,-0.073237404,not_allow
sp0337__Lab41-SRI-VOiCES-src-sp0337-ch123033-sg0010,sp0337,VOiCES_devkit\source-16k\sp0337\Lab41-SRI-VOiCES-src-sp0337-ch123033-sg0010.wav,0,6,valid,0.6307538,0.018473119,not_allow
sp0458__Lab41-SRI-VOiCES-src-sp0458-ch126290-sg0013,sp0458,VOiCES_devkit\source-16k\sp0458\Lab41-SRI-VOiCES-src-sp0458-ch126290-sg0013.wav,0,5,valid,0.6473076,0.11520618,not_allow
sp0458__Lab41-SRI-VOiCES-src-sp0458-ch126294-sg0015,sp0458,VOiCES_devkit\source-16k\sp0458\Lab41-SRI-VOiCES-src-sp0458-ch126294-sg0015.wav,0,6,valid,0.57132936,0.05710697,not_allow
sp0472__Lab41-SRI-VOiCES-src-sp0472-ch129979-sg0009,sp0472,VOiCES_devkit\source-16k\sp0472\Lab41-SRI-VOiCES-src-sp0472-ch129979-sg0009.wav,0,6,valid,-0.36364007,0.21531582,not_allow
sp0472__Lab41-SRI-VOiCES-src-sp0472-ch130755-sg0025,sp0472,VOiCES_devkit\source-16k\sp0472\Lab41-SRI-VOiCES-src-sp0472-ch130755-sg0025.wav,0,5,valid,0.11403729,0.2742293,not_allow
sp0510__Lab41-SRI-VOiCES-src-sp0510-ch130101-sg0001,sp0510,VOiCES_devkit\source-16k\sp0510\Lab41-SRI-VOiCES-src-sp0510-ch130101-sg0001.wav,0,5,valid,0.52498156,0.25408936,not_allow
sp0510__Lab41-SRI-VOiCES-src-sp0510-ch130560-sg0011,sp0510,VOiCES_devkit\source-16k\sp0510\Lab41-SRI-VOiCES-src-sp0510-ch130560-sg0011.wav,0,6,valid,0.5303674,0.10567501,not_allow
sp0597__Lab41-SRI-VOiCES-src-sp0597-ch127694-sg0014,sp0597,VOiCES_devkit\source-16k\sp0597\Lab41-SRI-VOiCES-src-sp0597-ch127694-sg0014.wav,0,6,valid,0.5038819,0.02885139,not_allow
sp0597__Lab41-SRI-VOiCES-src-sp0597-ch133239-sg0005,sp0597,VOiCES_devkit\source-16k\sp0597\Lab41-SRI-VOiCES-src-sp0597-ch133239-sg0005.wav,0,6,valid,0.57830095,-0.14639744,not_allow
sp0718__Lab41-SRI-VOiCES-src-sp0718-ch129594-sg0013,sp0718,VOiCES_devkit\source-16k\sp0718\Lab41-SRI-VOiCES-src-sp0718-ch129594-sg0013.wav,0,5,valid,0.705348,-0.09508349,not_allow
sp0718__Lab41-SRI-VOiCES-src-sp0718-ch129597-sg0031,sp0718,VOiCES_devkit\source-16k\sp0718\Lab41-SRI-VOiCES-src-sp0718-ch129597-sg0031.wav,0,6,valid,0.59663767,-0.17792799,not_allow
sp0770__Lab41-SRI-VOiCES-src-sp0770-ch043321-sg0013,sp0770,VOiCES_devkit\source-16k\sp0770\Lab41-SRI-VOiCES-src-sp0770-ch043321-sg0013.wav,0,6,valid,0.5752467,-0.12713915,not_allow
sp0770__Lab41-SRI-VOiCES-src-sp0770-ch131704-sg0003,sp0770,VOiCES_devkit\source-16k\sp0770\Lab41-SRI-VOiCES-src-sp0770-ch131704-sg0003.wav,0,6,valid,0.62989604,-0.07263929,not_allow
sp0868__Lab41-SRI-VOiCES-src-sp0868-ch131296-sg0005,sp0868,VOiCES_devkit\source-16k\sp0868\Lab41-SRI-VOiCES-src-sp0868-ch131296-sg0005.wav,0,5,valid,0.45224115,0.0069272816,not_allow
sp0868__Lab41-SRI-VOiCES-src-sp0868-ch131296-sg0007,sp0868,VOiCES_devkit\source-16k\sp0868\Lab41-SRI-VOiCES-src-sp0868-ch131296-sg0007.wav,0,6,valid,0.3501499,0.091522545,not_allow
sp1182__Lab41-SRI-VOiCES-src-sp1182-ch134316-sg0004,sp1182,VOiCES_devkit\source-16k\sp1182\Lab41-SRI-VOiCES-src-sp1182-ch134316-sg0004.wav,0,6,valid,0.6196843,-0.020460635,not_allow
sp1182__Lab41-SRI-VOiCES-src-sp1182-ch134981-sg0028,sp1182,VOiCES_devkit\source-16k\sp1182\Lab41-SRI-VOiCES-src-sp1182-ch134981-sg0028.wav,0,6,valid,0.5987302,-0.00038194656,not_allow
sp1195__Lab41-SRI-VOiCES-src-sp1195-ch037134-sg0008,sp1195,VOiCES_devkit\source-16k\sp1195\Lab41-SRI-VOiCES-src-sp1195-ch037134-sg0008.wav,0,6,valid,0.66295993,-0.057531938,not_allow
sp1195__Lab41-SRI-VOiCES-src-sp1195-ch037134-sg0017,sp1195,VOiCES_devkit\source-16k\sp1195\Lab41-SRI-VOiCES-src-sp1195-ch037134-sg0017.wav,0,5,valid,0.7021504,-0.04142472,not_allow
sp1212__Lab41-SRI-VOiCES-src-sp1212-ch014653-sg0003,sp1212,VOiCES_devkit\source-16k\sp1212\Lab41-SRI-VOiCES-src-sp1212-ch014653-sg0003.wav,0,6,valid,0.053163704,0.06127101,not_allow
sp1212__Lab41-SRI-VOiCES-src-sp1212-ch075242-sg0016,sp1212,VOiCES_devkit\source-16k\sp1212\Lab41-SRI-VOiCES-src-sp1212-ch075242-sg0016.wav,0,6,valid,0.5392426,-0.040135205,not_allow
sp1425__Lab41-SRI-VOiCES-src-sp1425-ch139290-sg0011,sp1425,VOiCES_devkit\source-16k\sp1425\Lab41-SRI-VOiCES-src-sp1425-ch139290-sg0011.wav,0,6,valid,0.35729522,0.12947097,not_allow
sp1425__Lab41-SRI-VOiCES-src-sp1425-ch139297-sg0007,sp1425,VOiCES_devkit\source-16k\sp1425\Lab41-SRI-VOiCES-src-sp1425-ch139297-sg0007.wav,0,6,valid,0.60877,0.06993979,not_allow
sp1641__Lab41-SRI-VOiCES-src-sp1641-ch130503-sg0006,sp1641,VOiCES_devkit\source-16k\sp1641\Lab41-SRI-VOiCES-src-sp1641-ch130503-sg0006.wav,0,5,valid,0.350138,0.20320424,not_allow
sp1641__Lab41-SRI-VOiCES-src-sp1641-ch130505-sg0021,sp1641,VOiCES_devkit\source-16k\sp1641\Lab41-SRI-VOiCES-src-sp1641-ch130505-sg0021.wav,0,5,valid,0.41607794,0.17992982,not_allow
sp1649__Lab41-SRI-VOiCES-src-sp1649-ch150127-sg0015,sp1649,VOiCES_devkit\source-16k\sp1649\Lab41-SRI-VOiCES-src-sp1649-ch150127-sg0015.wav,0,5,valid,0.59253675,0.10752633,not_allow
sp1649__Lab41-SRI-VOiCES-src-sp1649-ch150127-sg0028,sp1649,VOiCES_devkit\source-16k\sp1649\Lab41-SRI-VOiCES-src-sp1649-ch150127-sg0028.wav,0,6,valid,0.44464839,0.09785536,not_allow
sp1851__Lab41-SRI-VOiCES-src-sp1851-ch148962-sg0023,sp1851,VOiCES_devkit\source-16k\sp1851\Lab41-SRI-VOiCES-src-sp1851-ch148962-sg0023.wav,0,6,valid,0.69123614,-0.06782138,not_allow
sp1851__Lab41-SRI-VOiCES-src-sp1851-ch148962-sg0034,sp1851,VOiCES_devkit\source-16k\sp1851\Lab41-SRI-VOiCES-src-sp1851-ch148962-sg0034.wav,0,6,valid,0.7102446,-0.12774782,not_allow
sp1961__Lab41-SRI-VOiCES-src-sp1961-ch149738-sg0023,sp1961,VOiCES_devkit\source-16k\sp1961\Lab41-SRI-VOiCES-src-sp1961-ch149738-sg0023.wav,0,6,valid,0.16509941,0.26116592,not_allow
sp1961__Lab41-SRI-VOiCES-src-sp1961-ch149739-sg0039,sp1961,VOiCES_devkit\source-16k\sp1961\Lab41-SRI-VOiCES-src-sp1961-ch149739-sg0039.wav,0,6,valid,0.0725034,0.25870508,not_allow
sp2012__Lab41-SRI-VOiCES-src-sp2012-ch139358-sg0007,sp2012,VOiCES_devkit\source-16k\sp2012\Lab41-SRI-VOiCES-src-sp2012-ch139358-sg0007.wav,0,6,valid,0.4499824,0.061886936,not_allow
sp2012__Lab41-SRI-VOiCES-src-sp2012-ch139358-sg0032,sp2012,VOiCES_devkit\source-16k\sp2012\Lab41-SRI-VOiCES-src-sp2012-ch139358-sg0032.wav,0,6,valid,0.60020643,0.028838575,not_allow
sp2201__Lab41-SRI-VOiCES-src-sp2201-ch151776-sg0026,sp2201,VOiCES_devkit\source-16k\sp2201\Lab41-SRI-VOiCES-src-sp2201-ch151776-sg0026.wav,0,6,valid,0.52851826,0.11493704,not_allow
sp2201__Lab41-SRI-VOiCES-src-sp2201-ch160438-sg0015,sp2201,VOiCES_devkit\source-16k\sp2201\Lab41-SRI-VOiCES-src-sp2201-ch160438-sg0015.wav,0,6,valid,0.6034254,-0.010762334,not_allow
sp2269__Lab41-SRI-VOiCES-src-sp2269-ch165387-sg0004,sp2269,VOiCES_devkit\source-16k\sp2269\Lab41-SRI-VOiCES-src-sp2269-ch165387-sg0004.wav,0,5,valid,0.6839214,-0.081916764,not_allow
sp2269__Lab41-SRI-VOiCES-src-sp2269-ch165387-sg0010,sp2269,VOiCES_devkit\source-16k\sp2269\Lab41-SRI-VOiCES-src-sp2269-ch165387-sg0010.wav,0,6,valid,0.64903176,-0.12862925,not_allow
sp2412__Lab41-SRI-VOiCES-src-sp2412-ch153948-sg0001,sp2412,VOiCES_devkit\source-16k\sp2412\Lab41-SRI-VOiCES-src-sp2412-ch153948-sg0001.wav,0,4,valid,0.06677711,0.16542628,not_allow
sp2412__Lab41-SRI-VOiCES-src-sp2412-ch153954-sg0018,sp2412,VOiCES_devkit\source-16k\sp2412\Lab41-SRI-VOiCES-src-sp2412-ch153954-sg0018.wav,0,4,valid,0.5834391,-0.0237208,not_allow
sp2764__Lab41-SRI-VOiCES-src-sp2764-ch036616-sg0012,sp2764,VOiCES_devkit\source-16k\sp2764\Lab41-SRI-VOiCES-src-sp2764-ch036616-sg0012.wav,0,6,valid,-0.16085045,0.22996885,not_allow
sp2764__Lab41-SRI-VOiCES-src-sp2764-ch036616-sg0038,sp2764,VOiCES_devkit\source-16k\sp2764\Lab41-SRI-VOiCES-src-sp2764-ch036616-sg0038.wav,0,6,valid,0.11997375,0.23306489,not_allow
sp2911__Lab41-SRI-VOiCES-src-sp2911-ch007601-sg0045,sp2911,VOiCES_devkit\source-16k\sp2911\Lab41-SRI-VOiCES-src-sp2911-ch007601-sg0045.wav,0,6,valid,0.56013095,-0.06347667,not_allow
sp2911__Lab41-SRI-VOiCES-src-sp2911-ch012359-sg0000,sp2911,VOiCES_devkit\source-16k\sp2911\Lab41-SRI-VOiCES-src-sp2911-ch012359-sg0000.wav,0,5,valid,0.6360814,-0.04709193,not_allow
sp3118__Lab41-SRI-VOiCES-src-sp3118-ch005909-sg0026,sp3118,VOiCES_devkit\source-16k\sp3118\Lab41-SRI-VOiCES-src-sp3118-ch005909-sg0026.wav,0,2,valid,0.6054984,-0.2594635,not_allow
sp3118__Lab41-SRI-VOiCES-src-sp3118-ch005912-sg0042,sp3118,VOiCES_devkit\source-16k\sp3118\Lab41-SRI-VOiCES-src-sp3118-ch005912-sg0042.wav,0,6,valid,0.6921865,-0.11488114,not_allow
sp3389__Lab41-SRI-VOiCES-src-sp3389-ch013247-sg0003,sp3389,VOiCES_devkit\source-16k\sp3389\Lab41-SRI-VOiCES-src-sp3389-ch013247-sg0003.wav,0,5,valid,0.68932027,-0.029055804,not_allow
sp3389__Lab41-SRI-VOiCES-src-sp3389-ch013248-sg0023,sp3389,VOiCES_devkit\source-16k\sp3389\Lab41-SRI-VOiCES-src-sp3389-ch013248-sg0023.wav,0,6,valid,0.5606591,0.050198138,not_allow
sp3521__Lab41-SRI-VOiCES-src-sp3521-ch012715-sg0001,sp3521,VOiCES_devkit\source-16k\sp3521\Lab41-SRI-VOiCES-src-sp3521-ch012715-sg0001.wav,0,5,valid,0.6294599,0.0782018,not_allow
sp3521__Lab41-SRI-VOiCES-src-sp3521-ch175962-sg0016,sp3521,VOiCES_devkit\source-16k\sp3521\Lab41-SRI-VOiCES-src-sp3521-ch175962-sg0016.wav,0,6,valid,0.52508485,0.032851607,not_allow
sp3923__Lab41-SRI-VOiCES-src-sp3923-ch153309-sg0039,sp3923,VOiCES_devkit\source-16k\sp3923\Lab41-SRI-VOiCES-src-sp3923-ch153309-sg0039.wav,0,6,valid,0.6546182,-0.12448442,not_allow
sp3923__Lab41-SRI-VOiCES-src-sp3923-ch181420-sg0027,sp3923,VOiCES_devkit\source-16k\sp3923\Lab41-SRI-VOiCES-src-sp3923-ch181420-sg0027.wav,0,6,valid,0.6615525,-0.11425942,not_allow
sp4010__Lab41-SRI-VOiCES-src-sp4010-ch010798-sg0014,sp4010,VOiCES_devkit\source-16k\sp4010\Lab41-SRI-VOiCES-src-sp4010-ch010798-sg0014.wav,0,6,valid,0.283053,-0.02178049,not_allow
sp4010__Lab41-SRI-VOiCES-src-sp4010-ch010822-sg0021,sp4010,VOiCES_devkit\source-16k\sp4010\Lab41-SRI-VOiCES-src-sp4010-ch010822-sg0021.wav,0,5,valid,0.56438005,0.07053128,not_allow
sp4014__Lab41-SRI-VOiCES-src-sp4014-ch186176-sg0015,sp4014,VOiCES_devkit\source-16k\sp4014\Lab41-SRI-VOiCES-src-sp4014-ch186176-sg0015.wav,0,6,valid,0.14957356,0.03501308,not_allow
sp4014__Lab41-SRI-VOiCES-src-sp4014-ch186176-sg0020,sp4014,VOiCES_devkit\source-16k\sp4014\Lab41-SRI-VOiCES-src-sp4014-ch186176-sg0020.wav,0,6,valid,-0.22884831,0.08007398,not_allow
sp4018__Lab41-SRI-VOiCES-src-sp4018-ch103416-sg0003,sp4018,VOiCES_devkit\source-16k\sp4018\Lab41-SRI-VOiCES-src-sp4018-ch103416-sg0003.wav,0,6,valid,0.39374614,0.08517471,not_allow
sp4018__Lab41-SRI-VOiCES-src-sp4018-ch107338-sg0021,sp4018,VOiCES_devkit\source-16k\sp4018\Lab41-SRI-VOiCES-src-sp4018-ch107338-sg0021.wav,0,6,valid,0.36947817,0.1392928,not_allow
sp4116__Lab41-SRI-VOiCES-src-sp4116-ch013256-sg0021,sp4116,VOiCES_devkit\source-16k\sp4116\Lab41-SRI-VOiCES-src-sp4116-ch013256-sg0021.wav,0,6,valid,0.65935224,-0.08896932,not_allow
sp4116__Lab41-SRI-VOiCES-src-sp4116-ch013256-sg0047,sp4116,VOiCES_devkit\source-16k\sp4116\Lab41-SRI-VOiCES-src-sp4116-ch013256-sg0047.wav,0,5,valid,0.51352483,0.15265957,not_allow
sp4331__Lab41-SRI-VOiCES-src-sp4331-ch057180-sg0028,sp4331,VOiCES_devkit\source-16k\sp4331\Lab41-SRI-VOiCES-src-sp4331-ch057180-sg0028.wav,0,6,valid,0.49730027,0.08801472,not_allow
sp4331__Lab41-SRI-VOiCES-src-sp4331-ch088349-sg0006,sp4331,VOiCES_devkit\source-16k\sp4331\Lab41-SRI-VOiCES-src-sp4331-ch088349-sg0006.wav,0,5,valid,0.7087263,-0.06648496,not_allow
sp4427__Lab41-SRI-VOiCES-src-sp4427-ch012471-sg0008,sp4427,VOiCES_devkit\source-16k\sp4427\Lab41-SRI-VOiCES-src-sp4427-ch012471-sg0008.wav,0,6,valid,0.45793515,-0.057801902,not_allow
sp4427__Lab41-SRI-VOiCES-src-sp4427-ch020028-sg0010,sp4427,VOiCES_devkit\source-16k\sp4427\Lab41-SRI-VOiCES-src-sp4427-ch020028-sg0010.wav,0,6,valid,0.609383,-0.025085986,not_allow
