mode,split,recording_id,speaker,class_name,score,threshold,signed_margin,predicted_label
binary,train,p226__p226_045_mic1,p226,not_allow,0.08997852355241776,0.5700000000000001,-0.4800214764475823,0
binary,test,sp2110__Lab41-SRI-VOiCES-src-sp2110-ch161101-sg0036,sp2110,not_allow,0.08996891867233596,0.5700000000000001,-0.4800310813276641,0
binary,train,p226__p226_009_mic1,p226,not_allow,0.08976278454065323,0.5700000000000001,-0.48023721545934683,0
binary,train,sp0636__Lab41-SRI-VOiCES-src-sp0636-ch123163-sg0006,sp0636,not_allow,0.08967110120768969,0.5700000000000001,-0.4803288987923104,0
prototype,train,sp0882__Lab41-SRI-VOiCES-src-sp0882-ch123266-sg0040,sp0882,not_allow,0.3793489336967468,0.86,-0.48065106630325316,0
prototype,train,p230__p230_062_mic1,p230,not_allow,0.37909990549087524,0.86,-0.48090009450912474,0
binary,valid,sp0718__Lab41-SRI-VOiCES-src-sp0718-ch129597-sg0031,sp0718,not_allow,0.0885401174503689,0.5700000000000001,-0.4814598825496312,0
binary,train,sp2093__Lab41-SRI-VOiCES-src-sp2093-ch143264-sg0031,sp2093,not_allow,0.0884896800853312,0.5700000000000001,-0.48151031991466886,0
binary,train,sp3549__Lab41-SRI-VOiCES-src-sp3549-ch008890-sg0014,sp3549,not_allow,0.0884846227709204,0.5700000000000001,-0.48151537722907967,0
prototype,train,p226__p226_053_mic1,p226,not_allow,0.37828683853149414,0.86,-0.48171316146850585,0
binary,train,sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011,sp2060,not_allow,0.0877827325311955,0.5700000000000001,-0.48221726746880456,0
binary,train,sp6446__Lab41-SRI-VOiCES-src-sp6446-ch040544-sg0008,sp6446,not_allow,0.0874530141397069,0.5700000000000001,-0.48254698586029315,0
binary,train,sp1112__Lab41-SRI-VOiCES-src-sp1112-ch128136-sg0026,sp1112,not_allow,0.08740310347639024,0.5700000000000001,-0.4825968965236098,0
binary,train,sp6080__Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0027,sp6080,not_allow,0.08728771954774857,0.5700000000000001,-0.4827122804522515,0
binary,valid,sp8142__Lab41-SRI-VOiCES-src-sp8142-ch276732-sg0012,sp8142,not_allow,0.08528594754170626,0.5700000000000001,-0.4847140524582938,0
binary,train,sp2156__Lab41-SRI-VOiCES-src-sp2156-ch017942-sg0029,sp2156,not_allow,0.08477997779846191,0.5700000000000001,-0.48522002220153815,0
binary,valid,sp4859__Lab41-SRI-VOiCES-src-sp4859-ch029340-sg0020,sp4859,not_allow,0.08467357015858094,0.5700000000000001,-0.4853264298414191,0
binary,valid,sp0288__Lab41-SRI-VOiCES-src-sp0288-ch130994-sg0008,sp0288,not_allow,0.08442356176674366,0.5700000000000001,-0.4855764382332564,0
binary,valid,sp0597__Lab41-SRI-VOiCES-src-sp0597-ch133239-sg0005,sp0597,not_allow,0.0837033953575883,0.5700000000000001,-0.48629660464241176,0
binary,valid,sp4590__Lab41-SRI-VOiCES-src-sp4590-ch018005-sg0048,sp4590,not_allow,0.08344819846873482,0.5700000000000001,-0.48655180153126526,0
prototype,train,p230__p230_019_mic1,p230,not_allow,0.3733452558517456,0.86,-0.4866547441482544,0
binary,train,p226__p226_002_mic1,p226,not_allow,0.08292025327682495,0.5700000000000001,-0.4870797467231751,0
binary,train,p230__p230_058_mic1,p230,not_allow,0.08291343599557877,0.5700000000000001,-0.4870865640044213,0
prototype,test,sp2137__Lab41-SRI-VOiCES-src-sp2137-ch131742-sg0024,sp2137,not_allow,0.37278273701667786,0.86,-0.48721726298332213,0
binary,train,sp1417__Lab41-SRI-VOiCES-src-sp1417-ch001536-sg0016,sp1417,not_allow,0.08273512435456117,0.5700000000000001,-0.4872648756454389,0
binary,train,sp1392__Lab41-SRI-VOiCES-src-sp1392-ch128226-sg0016,sp1392,not_allow,0.08259739253359537,0.5700000000000001,-0.4874026074664047,0
binary,train,p230__p230_034_mic1,p230,not_allow,0.08198930323123932,0.5700000000000001,-0.48801069676876074,0
binary,test,sp8677__Lab41-SRI-VOiCES-src-sp8677-ch246948-sg0013,sp8677,not_allow,0.08140816329978406,0.5700000000000001,-0.488591836700216,0
prototype,train,sp2803__Lab41-SRI-VOiCES-src-sp2803-ch154328-sg0018,sp2803,not_allow,0.37133172154426575,0.86,-0.48866827845573424,0
binary,train,sp8419__Lab41-SRI-VOiCES-src-sp8419-ch286667-sg0000,sp8419,not_allow,0.08125639725476504,0.5700000000000001,-0.48874360274523504,0
prototype,test,sp7881__Lab41-SRI-VOiCES-src-sp7881-ch110131-sg0025,sp7881,not_allow,0.3710779547691345,0.86,-0.48892204523086547,0
prototype,train,p230__p230_027_mic1,p230,not_allow,0.37082648277282715,0.86,-0.48917351722717284,0
binary,valid,sp4590__Lab41-SRI-VOiCES-src-sp4590-ch018005-sg0011,sp4590,not_allow,0.08035764408608277,0.5700000000000001,-0.4896423559139173,0
binary,train,sp5538__Lab41-SRI-VOiCES-src-sp5538-ch064717-sg0031,sp5538,not_allow,0.08031082149439801,0.5700000000000001,-0.48968917850560206,0
binary,test,sp8183__Lab41-SRI-VOiCES-src-sp8183-ch118119-sg0014,sp8183,not_allow,0.08031008245112996,0.5700000000000001,-0.4896899175488701,0
binary,test,sp0459__Lab41-SRI-VOiCES-src-sp0459-ch127522-sg0009,sp0459,not_allow,0.08012034744024277,0.5700000000000001,-0.4898796525597573,0
binary,valid,sp0083__Lab41-SRI-VOiCES-src-sp0083-ch009960-sg0031,sp0083,not_allow,0.07989254138859299,0.5700000000000001,-0.4901074586114071,0
prototype,test,sp2397__Lab41-SRI-VOiCES-src-sp2397-ch162253-sg0028,sp2397,not_allow,0.3697693645954132,0.86,-0.4902306354045868,0
binary,train,sp6788__Lab41-SRI-VOiCES-src-sp6788-ch092420-sg0037,sp6788,not_allow,0.07976198964752257,0.5700000000000001,-0.4902380103524775,0
binary,train,p226__p226_006_mic1,p226,not_allow,0.07916462235152721,0.5700000000000001,-0.49083537764847285,0
binary,train,sp5622__Lab41-SRI-VOiCES-src-sp5622-ch041172-sg0001,sp5622,not_allow,0.07889862097799778,0.5700000000000001,-0.4911013790220023,0
binary,train,sp2294__Lab41-SRI-VOiCES-src-sp2294-ch161707-sg0011,sp2294,not_allow,0.07827424332499504,0.5700000000000001,-0.491725756675005,0
binary,train,sp2758__Lab41-SRI-VOiCES-src-sp2758-ch086588-sg0029,sp2758,not_allow,0.07772847598729034,0.5700000000000001,-0.49227152401270974,0
binary,test,sp7276__Lab41-SRI-VOiCES-src-sp7276-ch284424-sg0029,sp7276,not_allow,0.07767510208456467,0.5700000000000001,-0.4923248979154354,0
binary,test,sp0205__Lab41-SRI-VOiCES-src-sp0205-ch157088-sg0010,sp0205,not_allow,0.07717131788376719,0.5700000000000001,-0.4928286821162329,0
binary,train,sp7517__Lab41-SRI-VOiCES-src-sp7517-ch100429-sg0030,sp7517,not_allow,0.07695984394134332,0.5700000000000001,-0.49304015605865675,0
binary,test,sp2110__Lab41-SRI-VOiCES-src-sp2110-ch161100-sg0026,sp2110,not_allow,0.07667847517101715,0.5700000000000001,-0.4933215248289829,0
prototype,train,sp1970__Lab41-SRI-VOiCES-src-sp1970-ch026100-sg0005,sp1970,not_allow,0.3665124773979187,0.86,-0.4934875226020813,0
binary,train,sp7264__Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0011,sp7264,not_allow,0.07602979615330696,0.5700000000000001,-0.4939702038466931,0
binary,valid,sp4010__Lab41-SRI-VOiCES-src-sp4010-ch010822-sg0021,sp4010,not_allow,0.07602459825575351,0.5700000000000001,-0.49397540174424653,0
binary,train,sp7278__Lab41-SRI-VOiCES-src-sp7278-ch104730-sg0039,sp7278,not_allow,0.0758891913840974,0.5700000000000001,-0.4941108086159027,0
prototype,train,sp3549__Lab41-SRI-VOiCES-src-sp3549-ch008890-sg0014,sp3549,not_allow,0.365581214427948,0.86,-0.494418785572052,0
binary,valid,sp1425__Lab41-SRI-VOiCES-src-sp1425-ch139297-sg0007,sp1425,not_allow,0.07508334059578677,0.5700000000000001,-0.4949166594042133,0
binary,train,p230__p230_027_mic1,p230,not_allow,0.07486414909362793,0.5700000000000001,-0.49513585090637213,0
binary,train,sp5740__Lab41-SRI-VOiCES-src-sp5740-ch039910-sg0012,sp5740,not_allow,0.07431406132430614,0.5700000000000001,-0.49568593867569394,0
binary,train,p230__p230_040_mic1,p230,not_allow,0.07418593019247055,0.5700000000000001,-0.4958140698075295,0
prototype,test,sp1603__Lab41-SRI-VOiCES-src-sp1603-ch141713-sg0002,sp1603,not_allow,0.3637458086013794,0.86,-0.4962541913986206,0
binary,train,sp1272__Lab41-SRI-VOiCES-src-sp1272-ch135031-sg0000,sp1272,not_allow,0.0737072923220694,0.5700000000000001,-0.49629270767793066,0
prototype,train,p226__p226_114_mic1,p226,not_allow,0.3633536100387573,0.86,-0.49664638996124266,0
binary,train,p226__p226_053_mic1,p226,not_allow,0.07318423688411713,0.5700000000000001,-0.49681576311588294,0
binary,train,sp6272__Lab41-SRI-VOiCES-src-sp6272-ch070191-sg0031,sp6272,not_allow,0.07300829188413142,0.5700000000000001,-0.4969917081158686,0
prototype,train,sp5731__Lab41-SRI-VOiCES-src-sp5731-ch050777-sg0011,sp5731,not_allow,0.36273640394210815,0.86,-0.49726359605789183,0
prototype,train,sp8635__Lab41-SRI-VOiCES-src-sp8635-ch295756-sg0013,sp8635,not_allow,0.3626633286476135,0.86,-0.49733667135238646,0
binary,train,p226__p226_113_mic1,p226,not_allow,0.07265117764472961,0.5700000000000001,-0.49734882235527045,0
binary,train,sp0250__Lab41-SRI-VOiCES-src-sp0250-ch142276-sg0016,sp0250,not_allow,0.07262163762546454,0.5700000000000001,-0.49737836237453553,0
binary,train,sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,not_allow,0.07257079208890597,0.5700000000000001,-0.4974292079110941,0
binary,test,sp7188__Lab41-SRI-VOiCES-src-sp7188-ch082904-sg0000,sp7188,not_allow,0.0724414917640388,0.5700000000000001,-0.49755850823596126,0
prototype,valid,sp3521__Lab41-SRI-VOiCES-src-sp3521-ch175962-sg0016,sp3521,not_allow,0.36230823397636414,0.86,-0.49769176602363585,0
binary,train,sp1112__Lab41-SRI-VOiCES-src-sp1112-ch001043-sg0006,sp1112,not_allow,0.07191206158937088,0.5700000000000001,-0.49808793841062915,0
binary,test,sp0403__Lab41-SRI-VOiCES-src-sp0403-ch128339-sg0005,sp0403,not_allow,0.07176808857669432,0.5700000000000001,-0.49823191142330575,0
prototype,test,sp0159__Lab41-SRI-VOiCES-src-sp0159-ch121902-sg0018,sp0159,not_allow,0.36122697591781616,0.86,-0.4987730240821838,0
binary,test,sp5909__Lab41-SRI-VOiCES-src-sp5909-ch107621-sg0019,sp5909,not_allow,0.0710271882514159,0.5700000000000001,-0.49897281174858416,0
binary,train,sp6080__Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0029,sp6080,not_allow,0.07081748902176817,0.5700000000000001,-0.4991825109782319,0
prototype,train,sp8011__Lab41-SRI-VOiCES-src-sp8011-ch280922-sg0029,sp8011,not_allow,0.36063694953918457,0.86,-0.4993630504608154,0
binary,train,sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,not_allow,0.07046381011605263,0.5700000000000001,-0.49953618988394743,0
binary,valid,sp0240__Lab41-SRI-VOiCES-src-sp0240-ch144999-sg0010,sp0240,not_allow,0.0703618154511787,0.5700000000000001,-0.49963818454882136,0
binary,valid,sp1195__Lab41-SRI-VOiCES-src-sp1195-ch037134-sg0008,sp1195,not_allow,0.06956490384254721,0.5700000000000001,-0.5004350961574529,0
binary,train,sp4195__Lab41-SRI-VOiCES-src-sp4195-ch017507-sg0002,sp4195,not_allow,0.06955663543194532,0.5700000000000001,-0.5004433645680547,0
binary,train,sp4160__Lab41-SRI-VOiCES-src-sp4160-ch014187-sg0028,sp4160,not_allow,0.06899865474163865,0.5700000000000001,-0.5010013452583614,0
prototype,train,sp7932__Lab41-SRI-VOiCES-src-sp7932-ch093470-sg0011,sp7932,not_allow,0.3587411940097809,0.86,-0.5012588059902191,0
binary,train,sp1263__Lab41-SRI-VOiCES-src-sp1263-ch139804-sg0021,sp1263,not_allow,0.06811661870839696,0.5700000000000001,-0.5018833812916031,0
binary,train,sp0224__Lab41-SRI-VOiCES-src-sp0224-ch128660-sg0019,sp0224,not_allow,0.06771173599796991,0.5700000000000001,-0.5022882640020302,0
binary,train,sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019,sp7868,not_allow,0.06770211788049589,0.5700000000000001,-0.5022978821195042,0
prototype,test,sp8713__Lab41-SRI-VOiCES-src-sp8713-ch300047-sg0019,sp8713,not_allow,0.3573158383369446,0.86,-0.5026841616630554,0
binary,train,sp6454__Lab41-SRI-VOiCES-src-sp6454-ch107462-sg0013,sp6454,not_allow,0.06695939134806395,0.5700000000000001,-0.5030406086519361,0
prototype,train,sp0925__Lab41-SRI-VOiCES-src-sp0925-ch008140-sg0000,sp0925,not_allow,0.3568061888217926,0.86,-0.5031938111782074,0
binary,test,sp1482__Lab41-SRI-VOiCES-src-sp1482-ch140072-sg0023,sp1482,not_allow,0.06680409831460565,0.5700000000000001,-0.5031959016853944,0
prototype,test,sp0949__Lab41-SRI-VOiCES-src-sp0949-ch138545-sg0032,sp0949,not_allow,0.3567180037498474,0.86,-0.5032819962501526,0
prototype,train,sp0150__Lab41-SRI-VOiCES-src-sp0150-ch126112-sg0001,sp0150,not_allow,0.3566802740097046,0.86,-0.5033197259902954,0
binary,valid,sp2412__Lab41-SRI-VOiCES-src-sp2412-ch153954-sg0018,sp2412,not_allow,0.0666422528156545,0.5700000000000001,-0.5033577471843456,0
prototype,train,sp0637__Lab41-SRI-VOiCES-src-sp0637-ch127579-sg0002,sp0637,not_allow,0.356356680393219,0.86,-0.503643319606781,0
binary,train,sp6499__Lab41-SRI-VOiCES-src-sp6499-ch087508-sg0052,sp6499,not_allow,0.06632207290628382,0.5700000000000001,-0.5036779270937163,0
binary,train,sp1963__Lab41-SRI-VOiCES-src-sp1963-ch142393-sg0011,sp1963,not_allow,0.06618826016589689,0.5700000000000001,-0.5038117398341032,0
binary,valid,sp2911__Lab41-SRI-VOiCES-src-sp2911-ch007601-sg0045,sp2911,not_allow,0.06604996742680669,0.5700000000000001,-0.5039500325731934,0
prototype,test,sp6241__Lab41-SRI-VOiCES-src-sp6241-ch061943-sg0024,sp6241,not_allow,0.35600900650024414,0.86,-0.5039909934997558,0
binary,train,sp2196__Lab41-SRI-VOiCES-src-sp2196-ch174172-sg0037,sp2196,not_allow,0.06599316787323914,0.5700000000000001,-0.5040068321267609,0
prototype,train,sp2149__Lab41-SRI-VOiCES-src-sp2149-ch007239-sg0005,sp2149,not_allow,0.35566720366477966,0.86,-0.5043327963352203,0
prototype,test,sp1482__Lab41-SRI-VOiCES-src-sp1482-ch140071-sg0034,sp1482,not_allow,0.3555072844028473,0.86,-0.5044927155971527,0
binary,train,sp6574__Lab41-SRI-VOiCES-src-sp6574-ch070753-sg0011,sp6574,not_allow,0.06541310359413426,0.5700000000000001,-0.5045868964058658,0
binary,valid,sp0307__Lab41-SRI-VOiCES-src-sp0307-ch127535-sg0042,sp0307,not_allow,0.06432169798063114,0.5700000000000001,-0.5056783020193689,0
prototype,train,sp1970__Lab41-SRI-VOiCES-src-sp1970-ch010594-sg0035,sp1970,not_allow,0.3542492985725403,0.86,-0.5057507014274597,0
binary,valid,sp2201__Lab41-SRI-VOiCES-src-sp2201-ch160438-sg0015,sp2201,not_allow,0.06358338403515518,0.5700000000000001,-0.5064166159648449,0
binary,train,sp2691__Lab41-SRI-VOiCES-src-sp2691-ch156755-sg0030,sp2691,not_allow,0.063238215749152,0.5700000000000001,-0.5067617842508481,0
binary,valid,sp0458__Lab41-SRI-VOiCES-src-sp0458-ch126290-sg0013,sp0458,not_allow,0.06310870163142682,0.5700000000000001,-0.5068912983685733,0
binary,test,sp0196__Lab41-SRI-VOiCES-src-sp0196-ch122152-sg0026,sp0196,not_allow,0.06307182406696181,0.5700000000000001,-0.5069281759330383,0
prototype,valid,sp6518__Lab41-SRI-VOiCES-src-sp6518-ch066465-sg0028,sp6518,not_allow,0.35289454460144043,0.86,-0.5071054553985596,0
prototype,valid,sp4116__Lab41-SRI-VOiCES-src-sp4116-ch013256-sg0047,sp4116,not_allow,0.3528062105178833,0.86,-0.5071937894821167,0
binary,train,sp2285__Lab41-SRI-VOiCES-src-sp2285-ch163381-sg0002,sp2285,not_allow,0.0627329271286726,0.5700000000000001,-0.5072670728713274,0
binary,train,sp2769__Lab41-SRI-VOiCES-src-sp2769-ch176263-sg0031,sp2769,not_allow,0.0625984884488086,0.5700000000000001,-0.5074015115511915,0
binary,train,sp3368__Lab41-SRI-VOiCES-src-sp3368-ch170952-sg0027,sp3368,not_allow,0.06251679230481386,0.5700000000000001,-0.5074832076951862,0
binary,test,sp3994__Lab41-SRI-VOiCES-src-sp3994-ch149798-sg0034,sp3994,not_allow,0.06251625072521468,0.5700000000000001,-0.5074837492747853,0
prototype,train,p226__p226_045_mic1,p226,not_allow,0.35245418548583984,0.86,-0.5075458145141601,0
binary,train,sp5456__Lab41-SRI-VOiCES-src-sp5456-ch058161-sg0003,sp5456,not_allow,0.06244816402128587,0.5700000000000001,-0.5075518359787142,0
prototype,train,sp6848__Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0007,sp6848,not_allow,0.3518916368484497,0.86,-0.5081083631515503,0
binary,test,sp1079__Lab41-SRI-VOiCES-src-sp1079-ch128632-sg0029,sp1079,not_allow,0.06145268841646612,0.5700000000000001,-0.508547311583534,0
prototype,test,sp7981__Lab41-SRI-VOiCES-src-sp7981-ch112057-sg0036,sp7981,not_allow,0.3511473536491394,0.86,-0.5088526463508606,0
binary,valid,sp5935__Lab41-SRI-VOiCES-src-sp5935-ch043322-sg0019,sp5935,not_allow,0.06110670320534458,0.5700000000000001,-0.5088932967946554,0
binary,train,sp3214__Lab41-SRI-VOiCES-src-sp3214-ch167607-sg0012,sp3214,not_allow,0.06100287800654769,0.5700000000000001,-0.5089971219934524,0
prototype,train,sp0174__Lab41-SRI-VOiCES-src-sp0174-ch168635-sg0003,sp0174,not_allow,0.35081684589385986,0.86,-0.5091831541061401,0
binary,valid,sp5126__Lab41-SRI-VOiCES-src-sp5126-ch034483-sg0012,sp5126,not_allow,0.06064855773001909,0.5700000000000001,-0.509351442269981,0
binary,valid,sp1182__Lab41-SRI-VOiCES-src-sp1182-ch134981-sg0028,sp1182,not_allow,0.06020956866753598,0.5700000000000001,-0.509790431332464,0
binary,test,sp3835__Lab41-SRI-VOiCES-src-sp3835-ch178030-sg0013,sp3835,not_allow,0.059262213530018926,0.5700000000000001,-0.5107377864699811,0
binary,train,sp0948__Lab41-SRI-VOiCES-src-sp0948-ch132710-sg0034,sp0948,not_allow,0.05925435833826972,0.5700000000000001,-0.5107456416617303,0
prototype,train,sp0303__Lab41-SRI-VOiCES-src-sp0303-ch123507-sg0017,sp0303,not_allow,0.349229633808136,0.86,-0.510770366191864,0
binary,train,sp0204__Lab41-SRI-VOiCES-src-sp0204-ch148920-sg0015,sp0204,not_allow,0.05908920212338368,0.5700000000000001,-0.5109107978766164,0
prototype,train,sp6788__Lab41-SRI-VOiCES-src-sp6788-ch092420-sg0037,sp6788,not_allow,0.3487088084220886,0.86,-0.5112911915779114,0
binary,train,sp1066__Lab41-SRI-VOiCES-src-sp1066-ch005330-sg0035,sp1066,not_allow,0.05822759135359471,0.5700000000000001,-0.5117724086464054,0
binary,valid,sp0208__Lab41-SRI-VOiCES-src-sp0208-ch126600-sg0025,sp0208,not_allow,0.05821356028318405,0.5700000000000001,-0.511786439716816,0
binary,train,sp0688__Lab41-SRI-VOiCES-src-sp0688-ch015446-sg0034,sp0688,not_allow,0.05797244646722296,0.5700000000000001,-0.5120275535327771,0
binary,valid,sp3923__Lab41-SRI-VOiCES-src-sp3923-ch153309-sg0039,sp3923,not_allow,0.057732423612227045,0.5700000000000001,-0.512267576387773,0
binary,train,sp5868__Lab41-SRI-VOiCES-src-sp5868-ch055088-sg0015,sp5868,not_allow,0.05773212782999811,0.5700000000000001,-0.5122678721700019,0
binary,test,sp1603__Lab41-SRI-VOiCES-src-sp1603-ch139325-sg0015,sp1603,not_allow,0.05715350694178293,0.5700000000000001,-0.5128464930582172,0
prototype,valid,sp2201__Lab41-SRI-VOiCES-src-sp2201-ch151776-sg0026,sp2201,not_allow,0.3471517562866211,0.86,-0.5128482437133789,0
prototype,train,sp0192__Lab41-SRI-VOiCES-src-sp0192-ch128344-sg0021,sp0192,not_allow,0.3468027114868164,0.86,-0.5131972885131836,0
binary,train,sp2388__Lab41-SRI-VOiCES-src-sp2388-ch153733-sg0006,sp2388,not_allow,0.05675044904152552,0.5700000000000001,-0.5132495509584746,0
binary,test,sp1472__Lab41-SRI-VOiCES-src-sp1472-ch285314-sg0037,sp1472,not_allow,0.05592659185640514,0.5700000000000001,-0.5140734081435949,0
binary,train,sp2294__Lab41-SRI-VOiCES-src-sp2294-ch161707-sg0041,sp2294,not_allow,0.055839954409748316,0.5700000000000001,-0.5141600455902517,0
binary,train,sp2775__Lab41-SRI-VOiCES-src-sp2775-ch160958-sg0027,sp2775,not_allow,0.05578372454813992,0.5700000000000001,-0.5142162754518601,0
prototype,valid,sp0296__Lab41-SRI-VOiCES-src-sp0296-ch142727-sg0007,sp0296,not_allow,0.34546512365341187,0.86,-0.5145348763465881,0
binary,train,sp0118__Lab41-SRI-VOiCES-src-sp0118-ch124588-sg0013,sp0118,not_allow,0.05495713530884435,0.5700000000000001,-0.5150428646911557,0
binary,valid,sp3923__Lab41-SRI-VOiCES-src-sp3923-ch181420-sg0027,sp3923,not_allow,0.05422764170604447,0.5700000000000001,-0.5157723582939556,0
prototype,test,sp1923__Lab41-SRI-VOiCES-src-sp1923-ch161972-sg0002,sp1923,not_allow,0.34416714310646057,0.86,-0.5158328568935394,0
binary,train,sp8419__Lab41-SRI-VOiCES-src-sp8419-ch293469-sg0009,sp8419,not_allow,0.05407561594620347,0.5700000000000001,-0.5159243840537966,0
binary,train,sp5154__Lab41-SRI-VOiCES-src-sp5154-ch006174-sg0019,sp5154,not_allow,0.05384543861146085,0.5700000000000001,-0.5161545613885392,0
binary,train,sp4145__Lab41-SRI-VOiCES-src-sp4145-ch034497-sg0003,sp4145,not_allow,0.05341130861779675,0.5700000000000001,-0.5165886913822033,0
prototype,valid,sp1212__Lab41-SRI-VOiCES-src-sp1212-ch075242-sg0016,sp1212,not_allow,0.3433522582054138,0.86,-0.5166477417945862,0
binary,train,p226__p226_001_mic1,p226,not_allow,0.053124163299798965,0.5700000000000001,-0.5168758367002011,0
binary,valid,sp4680__Lab41-SRI-VOiCES-src-sp4680-ch016026-sg0013,sp4680,not_allow,0.0530852431159777,0.5700000000000001,-0.5169147568840223,0
binary,train,sp0303__Lab41-SRI-VOiCES-src-sp0303-ch123500-sg0023,sp0303,not_allow,0.05217973298082749,0.5700000000000001,-0.5178202670191726,0
binary,test,sp5400__Lab41-SRI-VOiCES-src-sp5400-ch034478-sg0035,sp5400,not_allow,0.05217574834823609,0.5700000000000001,-0.5178242516517639,0
binary,train,sp0492__Lab41-SRI-VOiCES-src-sp0492-ch131887-sg0010,sp0492,not_allow,0.05214095590636134,0.5700000000000001,-0.5178590440936387,0
binary,valid,sp3118__Lab41-SRI-VOiCES-src-sp3118-ch005909-sg0026,sp3118,not_allow,0.05201651848619804,0.5700000000000001,-0.517983481513802,0
